id	eventid	iyear	imonth	iday	approxdate	extended	resolution	country	country_txt	region	region_txt	provstate	city	latitude	longitude	specificity	vicinity	location	summary	crit1	crit2	crit3	doubtterr	alternative	alternative_txt	multiple	success	suicide	attacktype1	attacktype1_txt	catgory_attacktype	attacktype2	attacktype2_txt	attacktype3	attacktype3_txt	targtype1	targtype1_txt	targsubtype1	targsubtype1_txt	corp1	target1	natlty1	natlty1_txt	targtype2	targtype2_txt	targsubtype2	targsubtype2_txt	corp2	target2	natlty2	natlty2_txt	targtype3	targtype3_txt	targsubtype3	targsubtype3_txt	corp3	target3	natlty3	natlty3_txt	gname	gsubname	gname2	gsubname2	gname3	gsubname3	motive	guncertain1	guncertain2	guncertain3	individual	nperps	nperpcap	claimed	claimmode	claimmode_txt	claim2	claimmode2	claimmode2_txt	claim3	claimmode3	claimmode3_txt	compclaim	weaptype1	weaptype1_txt	weapsubtype1	weapsubtype1_txt	weaptype2	weaptype2_txt	weapsubtype2	weapsubtype2_txt	weaptype3	weaptype3_txt	weapsubtype3	weapsubtype3_txt	weaptype4	weaptype4_txt	weapsubtype4	weapsubtype4_txt	weapdetail	nkill	nkillus	nkillter	nwound	nwoundus	nwoundte	property	propextent	propextent_txt	propvalue	propcomment	ishostkid	nhostkid	nhostkidus	nhours	ndays	divert	kidhijcountry	ransom	ransomamt	ransomamtus	ransompaid	ransompaidus	ransomnote	hostkidoutcome	hostkidoutcome_txt	nreleased	addnotes	scite1	scite2	scite3	dbsource	INT_LOG	INT_IDEO	INT_MISC	INT_ANY	related
161693	2,01604E+11	2016	4	28	2016-04-28 00:00	0		95	Iraq	10	Middle East & North Africa	Arbil	Mahanah	35.771057	43.362682	1.0	0		"04/28/2016: Assailants and suicide bombers equipped with explosives-laden vehicles attacked Mahanah, Arbil, Iraq. Security forces repelled the assault, killing at least 46 assailants. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."	1	1	1	0.0			0.0	1	1	3	Bombing/Explosion	Bombing/Explosion					20	Unknown			Unknown	Unknown	95.0	Iraq																	Islamic State of Iraq and the Levant (ISIL)							0.0			0	-99.0	0.0	0.0										6	Explosives	15.0	Vehicle													Between one and three explosives-laden vehicles were used in the attack.	46.0	0.0	46.0		0.0		0					0.0																Casualty numbers for this attack represent a division of a cumulative total of killed and wounded across incidents 201604280013 and 201604290002.	"""Iraq: Security Roundup 1900 GMT 29 April 2016,"" Summary, April 29, 2016."	"""Iraq: Security Roundup 1900 GMT 28 April 2016,"" Summary, April 28, 2016."	"""Iraq: Security Roundup 1900 GMT 27 April 2016,"" Summary, April 27, 2016."	START Primary Collection	0	1	0	1	
161729	2,01604E+11	2016	4	29	2016-04-29 00:00	0		95	Iraq	10	Middle East & North Africa	Arbil	Kharbardan	35.744282	43.367317	1.0	0		"04/29/2016: Assailants attacked Kharbardan, Arbil, Iraq. Security forces repelled the assault, killing at least 45 assailants. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."	1	1	1	0.0			0.0	0	0	9	Unknown	Bombing/Explosion					14	Private Citizens & Property	75.0	Village/City/Town/Suburb	KhirbidanVillage	Village	95.0	Iraq																	Islamic State of Iraq and the Levant (ISIL)							0.0			0	-99.0	0.0	0.0										13	Unknown																45.0	0.0	45.0		0.0		0					0.0																Casualty numbers for this attack represent a division of a cumulative total of killed and wounded across incidents 201604280013 and 201604290002.	"""Iraq: Security Roundup 1900 GMT 29 April 2016,"" Summary, April 29, 2016."			START Primary Collection	0	1	0	1	
162326	2,01605E+11	2016	5	12		0		95	Iraq	10	Middle East & North Africa	Arbil	Makhmur	35.768353	43.588966	1.0	0	The incident occurred in al Hajj 'Ali in the Makhmur district.	"05/12/2016: Assailants equipped with explosives-laden vehicles attacked joint forces in Al Hajj 'Ali, Makhmur, Arbil, Iraq. At least 63 assailants were killed and two soldiers were injured in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."	1	1	1	0.0			0.0	0	1	3	Bombing/Explosion	Bombing/Explosion					4	Military	34.0	Military Personnel (soldiers, troops, officers, forces)	Iraqi Army	Joint Forces	95.0	Iraq	17.0	Terrorists/Non-State Militia	94.0	Non-State Militia	Iraqi Volunteer Forces	Joint Forces	95.0	Iraq									Islamic State of Iraq and the Levant (ISIL)							0.0			0	-99.0	0.0	0.0										6	Explosives	15.0	Vehicle	6.0	Explosives	13.0	Suicide (carried bodily by human being)	13.0	Unknown							Four explosives-laden vehicles and explosives-laden vests were used in the attack.	63.0	0.0	63.0	2.0	0.0	0.0	0					0.0																Casualty numbers for this attack conflict across sources. Following GTD protocol, the most reliable estimates are reported here.	"""Iraqi security forces kill 63 IS militants near Mosul,"" Xinhua News Agency, May 12, 2016."	"""Iraq: Security Roundup 1900 GMT 12 May 2016,"" Summary, May 12, 2016."	"""Major IS attack on Mosul repelled, 63 militants killed,"" NewKerala.com, May 12, 2016."	START Primary Collection	0	1	0	1	
162347	2,01605E+11	2016	5	12	2016-05-12 00:00	0		95	Iraq	10	Middle East & North Africa	Arbil	Mahanah	35.771057	43.362682	1.0	0		"05/12/2016: Security forces repelled an attack by a suicide bomber equipped with an explosives-laden vehicle in Mahanah, Arbil, Iraq. This was one of four coordinated assaults on security members in the area on the same day. Forty assailants were killed across the four events. No group claimed responsibility for the incidents; however, sources attributed the attacks to the Islamic State of Iraq and the Levant (ISIL)."	1	1	0	1.0	1.0	Insurgency/Guerilla Action	1.0	0	1	3	Bombing/Explosion	Bombing/Explosion					4	Military	34.0	Military Personnel (soldiers, troops, officers, forces)	Iraqi Armed Forces	Soldiers	95.0	Iraq																	Islamic State of Iraq and the Levant (ISIL)							0.0			0	-99.0	0.0	0.0										6	Explosives	15.0	Vehicle														1.0	0.0	1.0	0.0	0.0	0.0	0					0.0																Casualty numbers for this incident represent a division of the total number of those killed and wounded across incidents 201605120040, 201605120041, 201605120042, and 201605120043.	"""State PAO: Iraqi Media Summary for 12 May 2016,"" Baghdad US Embassy Public Affairs Office, May 12, 2016."			START Primary Collection	0	1	0	1	201605120040, 201605120041, 201605120042, 201605120043
162930	2,01605E+11	2016	5	28		0		95	Iraq	10	Middle East & North Africa	Arbil	Kuwayr	36.043266	43.49884	1.0	0		"05/28/2016: Five suicide bombers attacked peshmerga forces in Kuwayr, Arbil, Iraq. Security members repelled the assault, killing two assailants. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."	1	1	0	1.0	1.0	Insurgency/Guerilla Action	0.0	0	1	3	Bombing/Explosion	Bombing/Explosion					4	Military	34.0	Military Personnel (soldiers, troops, officers, forces)	Peshmerga	Soldiers	95.0	Iraq																	Islamic State of Iraq and the Levant (ISIL)							0.0			0	5.0	0.0	0.0										6	Explosives	13.0	Suicide (carried bodily by human being)													Explosives-laden belts were used in the attack.	2.0	0.0	2.0	0.0	0.0	0.0	0					0.0																	"""BBCM Terrorism Digest 28-29 May 2016,"" BBC Monitoring, May 29, 2016."	"""Revision: Iraq: Security Roundup 1900 GMT 28 May 2016,"" Summary, May 28, 2016."		START Primary Collection	0	1	0	1	
163039	2,01605E+11	2016	5	29		0		95	Iraq	10	Middle East & North Africa	Dihok	Unknown	37.230226	43.439369	4.0	0		"05/29/2016: Assailants attacked a Turkish military base in Dihok, Iraq. One soldier was killed in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Kurdistan Workers' Party (PKK)."	1	1	0	1.0	1.0	Insurgency/Guerilla Action	0.0	1	0	9	Unknown	Bombing/Explosion					4	Military	27.0	Military Barracks/Base/Headquarters/Checkpost	Turkish Armed Forces (TSK)	Base	209.0	Turkey																	Kurdistan Workers' Party (PKK)							0.0			0	-99.0	0.0	0.0										13	Unknown																1.0	0.0	0.0	0.0	0.0	0.0	0					0.0																Infantry First Lieutenant Mehmet Duzenli was the victim of the attack.	"""State PAS: Southeast Turkey Press Summary 2 June 2016,"" US Consulate Public Affairs Section, June 2, 2016."			START Primary Collection	1	0	1	1	
163149	2,01606E+11	2016	6	1		0		95	Iraq	10	Middle East & North Africa	Arbil	Makhmur	35.768353	43.588966	1.0	0	The incident occurred in Kabrouk in Makhmur district.	"06/01/2016: Assailants raided Kabrouk, Makhmur, Arbil, Iraq. This was one of four coordinated attacks on villages in the area on the same day. Security forces repelled the assaults, killing 50 assailants. No group claimed responsibility for the incidents; however, sources attributed the attacks to the Islamic State of Iraq and the Levant (ISIL)."	1	1	1	0.0			1.0	0	0	9	Unknown	Bombing/Explosion					14	Private Citizens & Property	75.0	Village/City/Town/Suburb	Kabrouk Village	Village	95.0	Iraq																	Islamic State of Iraq and the Levant (ISIL)							0.0			0	-99.0	0.0	0.0										13	Unknown																13.0	0.0	13.0	0.0	0.0	0.0	0					0.0																Casualty numbers for this attack represent a division of a cumulative total of killed across incidents (201606010020, 201606010021, 201606010022, 201606010023).	"""Joint security forces kill 50 ISIS fighters after repelling their attack south of Mosul,"" Iraqi News, June 1, 2016."			START Primary Collection	0	1	0	1	201606010020, 201606010021, 201606010022, 201606010023
163151	2,01606E+11	2016	6	1		0		95	Iraq	10	Middle East & North Africa	Arbil	Makhmur district	35.775418	43.58102	3.0	0	The incident occurred in the Al-Mahana area in Makhmur district.	"06/01/2016: Assailants raided Al-Mahana, Makhmur, Arbil, Iraq. This was one of four coordinated attacks on villages in the area on the same day. Security forces repelled the assaults, killing 50 assailants. No group claimed responsibility for the incidents; however, sources attributed the attacks to the Islamic State of Iraq and the Levant (ISIL)."	1	1	1	0.0			1.0	0	0	9	Unknown	Bombing/Explosion					14	Private Citizens & Property	75.0	Village/City/Town/Suburb	Al-Mahana Village	Village	95.0	Iraq																	Islamic State of Iraq and the Levant (ISIL)							0.0			0	-99.0	0.0	0.0										13	Unknown																12.0	0.0	12.0	0.0	0.0	0.0	0					0.0																Casualty numbers for this attack represent a division of a cumulative total of killed across incidents (201606010020, 201606010021, 201606010022, 201606010023).	"""Joint security forces kill 50 ISIS fighters after repelling their attack south of Mosul,"" Iraqi News, June 1, 2016."			START Primary Collection	0	1	0	1	201606010020, 201606010021, 201606010022, 201606010023
163152	2,01606E+11	2016	6	1		0		95	Iraq	10	Middle East & North Africa	Arbil	Makhmur	35.768353	43.588966	1.0	0	The incident occurred in Khrbirdan in the Makhmur district.	"06/01/2016: Assailants raided Khrbirdan, Makhmur, Arbil, Iraq. This was one of four coordinated attacks on villages in the area on the same day. Security forces repelled the assaults, killing 50 assailants. No group claimed responsibility for the incidents; however, sources attributed the attacks to the Islamic State of Iraq and the Levant (ISIL)."	1	1	1	0.0			1.0	0	0	9	Unknown	Bombing/Explosion					14	Private Citizens & Property	75.0	Village/City/Town/Suburb	Khrbirdan Village	Village	95.0	Iraq																	Islamic State of Iraq and the Levant (ISIL)							0.0			0	-99.0	0.0	0.0										13	Unknown																12.0	0.0	12.0	0.0	0.0	0.0	0					0.0																Casualty numbers for this attack represent a division of a cumulative total of killed across incidents (201606010020, 201606010021, 201606010022, 201606010023).	"""Joint security forces kill 50 ISIS fighters after repelling their attack south of Mosul,"" Iraqi News, June 1, 2016."			START Primary Collection	0	1	0	1	201606010020, 201606010021, 201606010022, 201606010023
163354	2,01606E+11	2016	6	6	2016-06-06 00:00	0		95	Iraq	10	Middle East & North Africa	Arbil	Makhmur	35.768353	43.588966	1.0	0		"06/06/2016: Assailants executed 11 people in Makhmur, Arbil, Iraq. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL), noting the victims had been trying to flee from Mosul."	1	1	1	0.0			0.0	1	0	9	Unknown	Bombing/Explosion					14	Private Citizens & Property	67.0	Unnamed Civilian/Unspecified	Not Applicable	Civilians	95.0	Iraq																	Islamic State of Iraq and the Levant (ISIL)						"The specific motive is unknown; however, sources noted that the victims had attempted to leave the area."	0.0			0	-99.0	0.0	0.0										13	Unknown																11.0	0.0	0.0	0.0	0.0	0.0	0					0.0																	"""Iraq: Security Roundup 1900 GMT 06 June 2016,"" Summary, June 6, 2016."			START Primary Collection	0	1	0	1	
163727	2,01606E+11	2016	6	16	2016-06-16 00:00	0		95	Iraq	10	Middle East & North Africa	Sulaymaniyah	Sulaymaniyah	35.567009	45.385494	1.0	0		06/16/2016: Assailants raided Sulaymaniyah, Iraq. Security forces repelled the assault, killing seven assailants. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.	1	1	1	0.0			0.0	0	0	9	Unknown	Bombing/Explosion					14	Private Citizens & Property	75.0	Village/City/Town/Suburb	As Sukayniyah Mountain City	City	95.0	Iraq																	Islamic State of Iraq and the Levant (ISIL)							0.0			0	-99.0	0.0	1.0	7.0	Posted to website, blog, etc.								13	Unknown																7.0	0.0	7.0	0.0	0.0	0.0	0					0.0																	"""Iraq: Security Roundup 1900 GMT 16 June 2016,"" Summary, June 16, 2016."	"""Terrorism: Roundup of A'maq Agency Messages 14 June,"" Twitter, June 14, 2016."		START Primary Collection	0	1	0	1	
164076	2,01606E+11	2016	6	25		0		95	Iraq	10	Middle East & North Africa	Arbil	Arbil	36.192589	44.004623	1.0	0		06/25/2016: Assailants threw hand grenades at the Kurdish Rudaw TV station in Arbil, Iraq. At least five employees were injured in the assault. The Islamic State of Iraq and the Levant (ISIL) and the Kurdish Islamic Group (KIG) each claimed responsibility for the incident.	1	1	1	0.0			0.0	1	0	3	Bombing/Explosion	Bombing/Explosion					10	Journalists & Media	55.0	Television Journalist/Staff/Facility	Rudaw Media Network	Office	95.0	Iraq																	Islamic State of Iraq and the Levant (ISIL)		Kurdish Islamic Group (KIG)					0.0	0.0		0	-99.0	0.0	1.0	10.0	Unknown	1.0	8.0	Personal claim				1.0	6	Explosives	7.0	Grenade														0.0	0.0	0.0	5.0	0.0	0.0	1	3.0	Minor (likely < $1 million)	-99.0	Two news vehicles were damaged in this attack.	0.0																Casualty numbers for this incident conflict across sources. Following GTD protocol, the most reliable estimates are reported here.	"""Iraq: Five Injured in Terrorist Attack on Kurdistan Media Network,"" Targeted News Service, June 27, 2016."	"""Iraq:  Regional Reconstruction Team Kurdish Media Summary 29 June 2016,"" Kurdistan Regional Reconstruction Team, June 29, 2016."	"""Iraq: Security Roundup 1900 GMT 25 June 2016,"" Summary, June 25, 2016."	START Primary Collection	0	1	0	1	
165951	2,01608E+11	2016	8	12		0		95	Iraq	10	Middle East & North Africa	Arbil	Arbil	36.192589	44.004623	1.0	0	The incident occurred in Hay Huzayran in the center of Irbil.	08/12/2016: Assailants shot and killed Safuk al-'Akub, the Nineveh governor's nephew, in Hay Huzayran, Arbil, Iraq. No group claimed responsibility for the incident.	1	1	1	0.0			0.0	1	0	2	Armed Assault	Armed Assault					2	Government (General)	15.0	Politician or Political Party Movement/Meeting/Rally	Government of Nineveh	Nephew of Govenor: Safuk al-'Akub	95.0	Iraq																	Unknown							0.0			0	-99.0	0.0	0.0										5	Firearms	5.0	Unknown Gun Type														1.0	0.0	0.0	0.0	0.0	0.0	0					0.0																	"""Iraq: Security Roundup 1900 GMT 13 August 2016,"" Summary, August 13, 2016."	"""Iraqi governor's aide murdered after 'insult' to Mosul women,"" Al-Araby al-Jadeed, August 13, 2016."		START Primary Collection	-9	-9	0	-9	
165956	2,01608E+11	2016	8	13		0		95	Iraq	10	Middle East & North Africa	Dihok	Unknown	36.867905	42.948857	4.0	0	The incident occurred in the Dahuk governorate.	"08/13/2016: Assailants kidnapped and killed Wedad Hussein Ali, a journalist, in Dihok, Iraq. No group claimed responsibility for the incident; however, sources attributed the attack to the Kurdish Democratic Party-Iraq (KDP), which the group denied."	1	1	1	0.0			0.0	1	0	1	Assassination	Bombing/Explosion					10	Journalists & Media	56.0	Other (including online news agencies)	Roj News Agency	Journalist: Widad Hussein Ali	95.0	Iraq																	Kurdish Democratic Party-Iraq (KDP)						"The specific motive is unknown; however, sources noted that Wedad Hussein Ali had criticized the Kurdish Democratic Party-Iraq (KDP)."	1.0			0	-99.0	0.0	0.0										5	Firearms	5.0	Unknown Gun Type	9.0	Melee	27.0	Unknown Weapon Type										1.0	0.0	0.0	0.0	0.0	0.0	0					1.0	1.0	0.0	-99.0				0.0						4.0	Hostage(s) killed (not during rescue attempt)	0.0		"""UN in Iraq condemns reporter's death, calls for journalists' safety amid 'growing pattern of threats',"" Malaysia Sun, August 16, 2016."	"""BBCM: Iraqi Kurdish Media Focuses on Correspondent Tortured to Death,"" BBC Monitoring, August 15, 2016."	"""Iraq: Security Roundup 1900 GMT 13 August 2016,"" Summary, August 13, 2016."	START Primary Collection	0	0	0	0	
166187	2,01608E+11	2016	8	20		0		95	Iraq	10	Middle East & North Africa	Arbil	Kuwayr	36.043266	43.49884	1.0	0	The incident occurred in the Shanaf village in the al Kuwayr axis.	"08/20/2016: Assailants raided Shanaf village in Kuwayr, Arbil, Iraq. At least 13 assailants were killed and an unknown number of assailants were injured as security forces repelled the assault. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."	1	1	1	0.0			0.0	0	0	9	Unknown	Bombing/Explosion					14	Private Citizens & Property	75.0	Village/City/Town/Suburb	Shanaf Village	Village	95.0	Iraq																	Islamic State of Iraq and the Levant (ISIL)							0.0			0	-99.0	0.0	0.0										13	Unknown																13.0	0.0	13.0		0.0		0					0.0																	"""Bomb blast in Mosul kills six ISIS members,"" Iraqi News, August 21, 2016."	"""Iraq: Security Roundup 1900 GMT 20 August 2016,"" Summary, August 20, 2016."		START Primary Collection	0	1	0	1	
166386	2,01608E+11	2016	8	26		0		95	Iraq	10	Middle East & North Africa	Arbil	Makhmur	35.768353	43.588966	1.0	0		"08/26/2016: A suicide bomber detonated at Makhmur Refugee Camp in Makhmur, Arbil, Iraq. A second bomber was shot and killed by security forces before detonating. In addition to the two bombers, at least two people were killed and another was injured in the blast. No group claimed responsibility; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."	1	1	1	0.0			0.0	1	1	3	Bombing/Explosion	Bombing/Explosion					14	Private Citizens & Property	65.0	Refugee (including Camps/IDP/Asylum Seekers)	Makhmur Refugee Camp	Refugee Camp	95.0	Iraq																	Islamic State of Iraq and the Levant (ISIL)							0.0			0	2.0	0.0	0.0										6	Explosives	13.0	Suicide (carried bodily by human being)													Two explosives-laden vests were used in the attack.	4.0	0.0	2.0	1.0	0.0	0.0	-9					0.0																Casualty numbers for this incident conflict across sources. Following GTD protocol, the lowest reliable estimates are reported here.	"""3 killed in suicide attack on refugee camp in northern Iraq,"" Xinhua General News Service, August 26, 2016."	"""Suicide bombing kills 2 in northern Iraq refugee camp,"" Anadolu Ajansi, August 26, 2016."	"""Iraq: Roundup of Security Incidents 23-29 August 2016,"" Summary, August 23, 2016."	START Primary Collection	0	1	0	1	
167664	2,0161E+11	2016	10	2		0		95	Iraq	10	Middle East & North Africa	Dihok	Dihok	36.860813	42.97646	1.0	1		"10/02/2016: An explosives-rigged drone crashed near Dihok city, Dihok governorate, Iraq. The device detonated when security force attempted to move it, killing two peshmerga members and injuring two French soldiers. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."	1	1	0	1.0	1.0	Insurgency/Guerilla Action	0.0	1	0	3	Bombing/Explosion	Bombing/Explosion					4	Military	34.0	Military Personnel (soldiers, troops, officers, forces)	Peshmerga	Members	95.0	Iraq	4.0	Military	34.0	Military Personnel (soldiers, troops, officers, forces)	French Armed Forces	Soldiers	69.0	France									Islamic State of Iraq and the Levant (ISIL)							0.0			0	-99.0	0.0	0.0										6	Explosives	12.0	Remote Trigger													A remote-controlled explosives-laden drone carrying C4 explosive material was used in the attack.	2.0	0.0	0.0	2.0	0.0	0.0	0					0.0																	"""Pentagon Confronts a New Threat From ISIS: Exploding Drones,"" New York Times, October 12, 2016."	"""'Booby-trapped' ISIL drone in deadly Iraq attack,"" Al Jazeera, October 12, 2016."	"""Isis drone rigged with explosives kills fighters in Iraq and injures French Special Forces,"" International Business Times UK, October 12, 2016."	START Primary Collection	0	1	1	1	
168455	2,0161E+11	2016	10	24	2016-10-24 00:00	0		95	Iraq	10	Middle East & North Africa	Arbil	Safiyyah	36.1975	43.591389	1.0	0		"10/24/2016: Assailants raided Safiyyah, Arbil, Iraq. There were no reported casualties resulting from the assault. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."	1	1	1	0.0			0.0	0	0	2	Armed Assault	Armed Assault					14	Private Citizens & Property	75.0	Village/City/Town/Suburb	Safiyyah Village	Village	95.0	Iraq																	Islamic State of Iraq and the Levant (ISIL)							0.0			0	-99.0	0.0	0.0										5	Firearms	5.0	Unknown Gun Type														0.0	0.0	0.0	0.0	0.0	0.0	0					0.0																	"""Iraq: Security Roundup 1900 GMT 24 October 2016,"" Summary, October 21, 2016."			START Primary Collection	0	1	0	1	
169587	2,01611E+11	2016	11	22		0		95	Iraq	10	Middle East & North Africa	Arbil	Arbil	36.192589	44.004623	1.0	0		11/22/2016: Assailants executed Hoshiar Ismail, an Islamic preacher and founder of the Kurdistan Islamic Movement (KIM), in Arbil city, Arbil governorate, Iraq. No group claimed responsibility for the incident.	1	1	1	0.0			0.0	1	0	1	Assassination	Armed Assault					15	Religious Figures/Institutions	85.0	Religious Figure	Omar Bandiana Mosque	Imam: Hoshiar Ismail	95.0	Iraq																	Unknown							0.0			0	-99.0	0.0	0.0										5	Firearms	5.0	Unknown Gun Type														1.0	0.0	0.0	0.0	0.0	0.0	0					0.0																	"""Islamic cleric shot dead in Erbil, Iraqi Kurdistan; IRAQ ATTACK,"" EFE Newswire - Americas in Focus, November 23, 2016."	"""State PAO: Iraqi Media Summary 23 November 2016,"" Summary, November 23, 2016."		START Primary Collection	-9	-9	0	-9	
170015	2,01612E+11	2016	12	4	2016-12-04 00:00	0		95	Iraq	10	Middle East & North Africa	Sulaymaniyah	Bunkal	35.311111	44.840278	1.0	0		12/04/2016: Two suicide bombers detonated in Bunkal, Sulaymaniyah, Iraq. The two assailants were the only reported casualties. No group claimed responsibility for the incident.	1	1	1	0.0			0.0	1	1	3	Bombing/Explosion	Bombing/Explosion					20	Unknown			Unknown	Unknown	95.0	Iraq																	Unknown							0.0			0	2.0	0.0	0.0										6	Explosives	13.0	Suicide (carried bodily by human being)														2.0	0.0	2.0	0.0	0.0	0.0	0					0.0																	"""Iraq: Security Roundup 1900 GMT 4 December 2016,"" Summary, December 4, 2016."			START Primary Collection	-9	-9	0	-9	
171668	2,01701E+11	2017	1	31		0		95	Iraq	10	Middle East & North Africa	Arbil	Arbil	36.192589	44.004623	1.0	0	The incident occurred in the Manara neighborhood.	01/31/2017: Assailants shot and killed Mahmoud Osman, a cleric, outside his residence in Manara, Arbil, Iraq. No group claimed responsibility for the attack.	1	1	1	0.0			0.0	1	0	2	Armed Assault	Armed Assault					15	Religious Figures/Institutions	85.0	Religious Figure	Unknown	Cleric: Mahmoud Osman	95.0	Iraq																	Unknown							0.0			0	-99.0	0.0	0.0										5	Firearms	5.0	Unknown Gun Type														1.0	0.0	0.0	0.0	0.0	0.0	0					0.0																	"""Iraq: Roundup of Violent Activities Targeting Civilians February 2017,"" Summary, March 13, 2017."			START Primary Collection	-9	-9	0	-9	
172801	2,01703E+11	2017	3	8		0		95	Iraq	10	Middle East & North Africa	Dihok	Kalkji	37.015278	42.556944	1.0	0	The incident occurred in the Simele district.	03/08/2017: Assailants opened fire on the residence of a Peshmerga member in Kalkji, Simele, Dihok, Iraq. At least one soldier was killed in the assault. No group claimed responsibility for the attack.	1	1	0	1.0	1.0	Insurgency/Guerilla Action	0.0	1	0	2	Armed Assault	Armed Assault					4	Military	34.0	Military Personnel (soldiers, troops, officers, forces)	Peshmerga	Soldier	95.0	Iraq																	Unknown							0.0			0	-99.0	0.0	0.0										5	Firearms	5.0	Unknown Gun Type														1.0	0.0	0.0	0.0	0.0	0.0	-9					0.0																	"""Iraq: Roundup of Violent Activities Targeting Civilians February 2017,"" Summary, March 13, 2017."			START Primary Collection	-9	-9	0	-9	
175978	2,01706E+11	2017	6	16		0		95	Iraq	10	Middle East & North Africa	Sulaymaniyah	Sulaymaniyah	35.567009	45.385494	1.0	0		06/16/2017: Assailants threw two hand grenades at the Bihisht Mosque in Sulaymaniyah, Iraq. At least three people were injured in the blasts. No group claimed responsibility for the incident.	1	1	1	0.0			0.0	1	0	3	Bombing/Explosion	Bombing/Explosion					15	Religious Figures/Institutions	86.0	Place of Worship	Bihisht Mosque	Mosque	95.0	Iraq																	Unknown							0.0			0	-99.0	0.0	0.0										6	Explosives	7.0	Grenade													Two hand grenades were used in the attack.	0.0	0.0	0.0	3.0	0.0	0.0	1	3.0	Minor (likely < $1 million)	-99.0	A mosque was damaged in the attack.	0.0																Casualty numbers conflict across sources. Following GTD protocol, the most reliable estimates are reported here.	"""HAND GRENADE BLAST INJURES FIVE PEOPLE IN IRAQ'S SULAYMANIYAH,"" Iraq News Gazette, June 17, 2017."	"""Iraq: Roundup of Violent Activities Targeting Civilians 13 June -19 June 2017,"" Summary, June 13, 2017."		START Primary Collection	-9	-9	0	-9	
176276	2,01706E+11	2017	6	23	2017-06-23 00:00	0		95	Iraq	10	Middle East & North Africa	Arbil	Choman district	36.63533	44.992888	3.0	0	The incident occurred in the Jabal Kudaw mountains.	06/23/2017: An explosive device detonated in the Jabal Kudaw mountains in Chowman district, Arbil, Iraq. Two shepherds were killed and another shepherd was injured in the blast. No group claimed responsibility for the incident.	1	1	1	0.0			0.0	1	0	3	Bombing/Explosion	Bombing/Explosion					14	Private Citizens & Property	77.0	Laborer (General)/Occupation Identified	Not Applicable	Shepherds	95.0	Iraq																	Unknown							0.0			0	-99.0	0.0	0.0										6	Explosives	8.0	Landmine														2.0	0.0	0.0	1.0	0.0	0.0	0					0.0																	"""Iraq: Roundup of Violent Activities Targeting Civilians 20 June - 26 June 2017,"" Summary, June 20, 2017."			START Primary Collection	-9	-9	0	-9	
176719	2,01707E+11	2017	7	7		0		95	Iraq	10	Middle East & North Africa	Sulaymaniyah	Qaladizay	36.185009	45.125839	1.0	0	The incident occurred in northern Sulaymaniyah	07/07/2017: Assailants opened fire on al-Sheikh Ahmed Deiri at al-Rahman Mosque in Qaladizay, northern Sulaymaniyah, Iraq. Deiri, an imam, was killed in the assault. No group claimed responsibility for the attack.	1	1	1	0.0			0.0	1	0	2	Armed Assault	Armed Assault					15	Religious Figures/Institutions	85.0	Religious Figure	al-Rahman Mosque	Imam: al-Sheikh Ahmed Deiri	95.0	Iraq																	Unknown							0.0			0	-99.0	0.0	0.0										5	Firearms	5.0	Unknown Gun Type														1.0	0.0	0.0	0.0	0.0	0.0	0					0.0																	"""Gunmen kills imam of mosque in Sulaymaniyah,"" Iraqi News, July 7, 2017."	"""Iraq: Security Roundup 1900 GMT 7 July 2017,"" Summary, July 4, 2017."		START Primary Collection	-9	-9	0	-9	
